,Value,Min_limit,Max_limit
7146,916306.0,882545.4210411564,909521.5789588436
7147,915606.0,881612.3674046261,908715.6325953739
7148,914790.0,880441.0506055196,908189.9493944804
7149,913935.0,879256.9931798223,907702.0068201777
7150,913069.0,878553.8320179585,906408.1679820415
7151,912049.0,877751.3252573243,905267.6747426757
7152,910985.0,876899.386103341,903829.613896659
7153,909915.0,875955.2466659445,902480.7533340555
7154,908781.0,874655.5936195743,901423.4063804257
7155,907742.0,873617.141946812,900311.858053188
7156,906716.0,872437.2088865796,899251.7911134204
7157,905647.0,871466.9452067353,898400.0547932647
7158,904561.0,870247.1279062943,897391.8720937057
7159,903335.0,869060.3617479225,895960.6382520775
7160,902163.0,867925.9644664816,894605.0355335184
7161,901035.0,866992.1670577455,893485.8329422545
7162,899812.0,865714.5444110461,892436.4555889539
7163,898662.0,864910.7503702202,891415.2496297798
7164,897474.0,863778.8738568889,890556.1261431111
7165,896193.0,862923.1926783746,889325.8073216254
7166,895001.0,861811.3530846182,888207.6469153818
7167,893896.0,860560.6802337554,887693.3197662446
7168,892772.0,860095.1281110212,886417.8718889788
7169,891763.0,859284.0208365199,885571.9791634801
7170,890640.0,858481.4561022489,884906.5438977511
7171,889539.0,857536.4066533042,883825.5933466958
7172,888547.0,856717.0528060149,882982.9471939851
7173,887722.0,856134.1335194649,882017.8664805351
7174,886782.0,855258.347456576,881493.652543424
7175,886093.0,854664.6638353716,880997.3361646284
7176,885380.0,854256.1217991787,880025.8782008213
7177,884582.0,853535.6477708542,879589.3522291458
7178,883939.0,853093.0305697443,879000.9694302557
7179,883138.0,852851.7846519742,878191.2153480258
7180,882402.0,852416.0446489753,877550.9553510247
7181,881686.0,852070.2857522184,876818.7142477816
7182,881031.0,851621.6857220026,876454.3142779974
7183,880327.0,851162.0215995049,876069.9784004951
7184,879624.0,850664.7352486114,875624.2647513886
7185,879069.0,850295.4225064917,875097.5774935083
7186,878539.0,849937.6826216738,874785.3173783262
7187,877957.0,849643.8692001583,874340.1307998417
7188,877433.0,849385.0898560219,873915.9101439781
7189,877011.0,849150.6350480559,873460.3649519441
7190,876488.0,848817.5488844914,873288.4511155086
7191,876099.0,848551.2569287437,873095.7430712563
7192,875641.0,848209.9259186713,872980.0740813287
7193,875300.0,848045.5827863656,872714.4172136344
7194,875010.0,847866.1654666795,872148.8345333205
7195,874631.0,845370.2682888798,869732.7317111202
7196,873905.0,844485.063234921,869237.936765079
7197,873425.0,844104.5037702557,869036.4962297443
7198,873132.0,843652.530154522,868897.469845478
7199,872742.0,843374.1775506531,868673.8224493469
7200,872401.0,843051.6326873858,868387.3673126142
7201,872057.0,842609.7235845742,868255.2764154258
7202,871658.0,842258.7803535708,868246.2196464292
7203,871374.0,841763.7906134984,868111.2093865016
7204,871042.0,841539.2673797556,867348.7326202444
7205,870668.0,841289.5255208786,867160.4744791214
7206,870109.0,841023.4139569746,867161.5860430254
7207,869778.0,840607.1554495675,867163.8445504325
7208,869609.0,840450.1949806003,867098.8050193997
7209,869379.0,840286.4828874717,867050.5171125283
7210,869170.0,840033.1410017838,866874.8589982162
7211,868911.0,839954.1932124671,866754.8067875329
7212,868755.0,839795.3958306349,866655.6041693651
7213,868562.0,839615.4270077678,866563.5729922322
7214,868426.0,839296.4753623145,866622.5246376855
7215,868272.0,839077.230022597,866642.769977403
7216,868050.0,838785.7462977349,866792.2537022651
7217,867908.0,838556.0150545909,866769.9849454091
7218,867826.0,838523.9567751439,866627.0432248561
7219,867787.0,838433.6567455668,866670.3432544332
7220,867697.0,838330.4199027113,866736.5800972887
7221,867585.0,838231.2325045946,866863.7674954054
7222,867476.0,838142.2419107372,867061.7580892628
7223,867438.0,837986.5239885472,867448.4760114528
7224,867397.0,837896.9725976227,867867.0274023773
7225,867430.0,837707.5435164736,868477.4564835264
7226,867353.0,837585.1121409687,869127.8878590313
7227,867351.0,837447.4960950848,869650.5039049152
7228,867437.0,837496.1327231782,870272.8672768218
7229,867475.0,837560.973989972,871000.026010028
7230,867564.0,837501.403531933,871989.596468067
7231,867823.0,837440.5425944563,873190.4574055437
7232,867958.0,837345.480487324,874590.519512676
7233,868000.0,837342.7228746811,875607.2771253189
7234,868121.0,837159.9499363588,877189.0500636412
7235,868417.0,836986.4563875893,878700.5436124107
7236,868506.0,836999.7725387623,880128.2274612377
7237,868714.0,836891.8377497017,881901.1622502983
7238,868997.0,836713.9634575127,883673.0365424873
7239,869173.0,836592.4408287172,885298.5591712828
7240,869479.0,836538.5535211277,886892.4464788723
7241,869758.0,836366.9147938959,888781.0852061041
7242,870107.0,836313.1039819288,890497.8960180712
7243,870646.0,836424.2619049234,892603.7380950766
7244,871162.0,-435120.37178450683,2166429.371784507
7245,871608.0,-435683.68497819034,2169081.6849781903
7246,872110.0,-436251.71704834304,2172116.7170483433
7247,872553.0,835868.007870811,902188.992129189
7248,873004.0,835697.0151873758,904783.9848126242
7249,873575.0,835744.352089094,907532.647910906
7250,874209.0,835534.3835292319,910557.6164707681
7251,874906.0,835596.2394620213,913261.7605379787
7252,875632.0,835494.2038365244,916254.7961634756
7253,876305.0,835392.0325977791,918932.9674022209
7254,876997.0,835618.7679141533,921448.2320858467
7255,878033.0,835878.9229093469,924437.0770906531
7256,878923.0,836129.0092324432,927626.9907675568
7257,879883.0,836361.7574932049,930355.2425067951
7258,880780.0,836564.499564338,932969.500435662
7259,881648.0,836974.4049121229,935304.5950878771
7260,882800.0,837190.9916295038,937872.0083704962
7261,884002.0,837682.8058350392,940388.1941649608
7262,885006.0,838208.9832297806,942501.0167702194
7263,886158.0,838848.4791334589,944232.5208665411
7264,887356.0,839750.0667993518,945798.9332006482
7265,888467.0,840604.3854509217,947115.6145490783
7266,889731.0,841108.0865481205,948400.9134518795
7267,890959.0,842154.1961602872,949638.8038397128
7268,892188.0,843149.9337162521,950582.0662837479
7269,893412.0,844073.1632579644,951632.8367420356
7270,894564.0,845111.987535428,952376.012464572
7271,895740.0,846380.1059038269,953049.8940961731
7272,897088.0,847604.9977137027,953453.0022862973
7273,898219.0,848606.7757138284,954165.2242861716
7274,899460.0,849490.0392660984,954828.9607339016
7275,900601.0,850587.3401119013,955640.6598880987
7276,901850.0,851558.6456543022,956519.3543456978
7277,902982.0,852848.5992521554,956934.4007478446
7278,903893.0,854007.3276976903,957273.6723023097
7279,904973.0,855231.48065478,957724.51934522
7280,906030.0,856475.5796469301,957995.4203530699
7281,907008.0,857945.418083797,957623.581916203
7282,907811.0,859144.2732061925,957816.7267938075
7283,908879.0,860052.7351552709,958366.2648447291
7284,909897.0,860997.2465335486,958773.7534664514
7285,910850.0,862286.0142252841,958733.9857747159
7286,911740.0,863609.6876795886,958814.3123204114
7287,912583.0,864500.4132084346,959103.5867915654
7288,913310.0,865794.4783194168,958815.5216805832
7289,913926.0,866733.537307624,958993.462692376
7290,914705.0,867542.5786402338,958987.4213597662
7291,915505.0,868412.5621644894,959493.4378355106
7292,915977.0,869065.0793170624,960088.9206829376
7293,916624.0,869741.4378688027,960247.5621311973
7294,917333.0,870700.840382578,960135.159617422
7295,917777.0,871603.8115230659,959982.1884769341
7296,918235.0,872442.1852054582,959998.8147945418
7297,918959.0,873478.4105264086,959738.5894735914
7298,919358.0,873697.3763092208,960306.6236907792
7299,919656.0,874438.4349367833,960266.5650632167
7300,920053.0,875292.3298151857,959869.6701848143
7301,920218.0,875993.6421678531,959901.3578321469
7302,920528.0,876548.7100131235,959918.2899868765
7303,920655.0,876995.6760517947,960073.3239482053
7304,920797.0,877691.430677359,959944.569322641
7305,921043.0,878127.5907197396,960182.4092802604
7306,921290.0,878657.2958670761,959909.7041329239
7307,921434.0,878731.4986501577,960222.5013498423
7308,921661.0,879455.5582846268,960141.4417153732
7309,921967.0,879709.9232755621,960675.0767244379
7310,922000.0,879954.0357814436,960805.9642185564
7311,921977.0,880687.5681364058,960659.4318635942
7312,922132.0,880911.2492408511,960852.7507591489
7313,922163.0,881230.5451601609,960819.4548398391
7314,922463.0,881379.8778910147,960942.1221089853
7315,922310.0,881726.5500510912,961045.4499489088
7316,922410.0,881782.3928496685,961476.6071503315
7317,922407.0,881934.836272354,961364.163727646
7318,922471.0,882009.4681700671,961219.5318299329
7319,922419.0,882257.1072506332,961230.8927493668
7320,922396.0,882441.4948710791,961210.5051289209
7321,922418.0,882128.2827766757,961805.7172233243
7322,922335.0,882359.7182194995,961911.2817805005
7323,922348.0,882453.5040790567,962067.4959209433
7324,922394.0,882574.340146353,962009.659853647
7325,922497.0,882845.4935596752,962150.5064403248
7326,922526.0,883296.6115233896,962089.3884766104
7327,922418.0,883497.9108288557,962122.0891711443
7328,922466.0,883989.9718920582,961895.0281079418
7329,922542.0,884141.9995113232,961903.0004886768
7330,922649.0,884578.8778807225,961518.1221192775
7331,922694.0,884780.9481456126,961867.0518543874
7332,922655.0,884947.0458625535,961877.9541374465
7333,922858.0,885066.3390077206,961863.6609922794
7334,922757.0,885422.6384829992,961408.3615170008
7335,922742.0,885396.9020991295,961576.0979008705
7336,922753.0,885413.1612690485,961521.8387309515
7337,922886.0,885619.854507257,961225.145492743
7338,922788.0,885947.584969311,960983.415030689
7339,922856.0,886146.6155266841,960960.3844733159
7340,922937.0,886120.7278445548,961607.2721554452
7341,923001.0,885992.2139670756,961504.7860329244
7342,923016.0,886181.8956572218,961120.1043427782
7343,923157.0,-463632.6325653137,2286515.632565314
7344,923049.0,886651.3727553375,960597.6272446625
7345,923058.0,886923.6987465954,960132.3012534046
7346,922998.0,886767.0761193803,960361.9238806197
7347,923098.0,887077.4838971479,960092.5161028521
7348,923169.0,887123.8383479719,960182.1616520281
7349,923203.0,887410.182862811,959846.817137189
7350,923302.0,887469.0687583869,959572.9312416131
7351,923317.0,887824.2949487877,959056.7050512123
7352,923466.0,887923.361425818,958773.638574182
7353,923440.0,886940.5730839812,959627.4269160188
7354,923376.0,888138.3056838737,957921.6943161263
7355,923542.0,888672.6274012391,957133.3725987609
7356,923491.0,888990.0170507466,956684.9829492534
7357,923581.0,889039.0049311212,956112.9950688788
7358,923531.0,888521.1198252457,956419.8801747543
7359,923674.0,889134.2591470315,955528.7408529685
7360,923705.0,889920.8943510059,954550.1056489941
7361,923609.0,890322.4127476937,953687.5872523063
7362,923643.0,890380.1510354285,953515.8489645715
7363,923540.0,890222.428588535,953153.571411465
7364,923438.0,890113.8631034008,952935.1368965992
7365,923527.0,890425.2494011867,952109.7505988133
7366,923531.0,890914.0951087105,951202.9048912895
7367,923610.0,891041.3030643929,950625.6969356071
7368,923657.0,891193.8301481691,949633.1698518309
7369,923663.0,891700.2613415383,948774.7386584617
7370,923797.0,891777.7990834063,948193.2009165937
7371,923828.0,891732.896052613,947742.103947387
7372,923746.0,891981.197634186,946934.802365814
7373,923846.0,892113.2285301059,946162.7714698941
7374,923779.0,892491.3654965045,945246.6345034955
7375,923847.0,892652.6657688739,944972.3342311261
7376,923888.0,892975.8553151771,944220.1446848229
7377,923913.0,893087.7196755426,943515.2803244574
7378,923849.0,892977.4484339838,942879.5515660162
7379,923829.0,892989.7684319129,942513.2315680871
7380,923859.0,893391.060851751,941507.939148249
7381,923882.0,893660.7266702958,940883.2733297042
7382,923682.0,893489.9375899648,940774.0624100352
7383,923894.0,893763.6039484532,940113.3960515468
7384,923832.0,893871.999972589,939474.000027411
7385,923803.0,894085.7902316495,938567.2097683505
7386,923922.0,894046.898654881,937976.101345119
7387,923921.0,894223.8048091161,937192.1951908839
7388,923710.0,894150.3819115538,936798.6180884462
7389,923876.0,894371.7598367973,936236.2401632027
7390,923819.0,894404.1694949921,935692.8305050079
7391,923778.0,894347.7728872073,935170.2271127927
7392,923774.0,894188.5472433188,934453.4527566812
7393,923640.0,894079.0231498901,934251.9768501099
7394,923629.0,893936.2622613062,933761.7377386938
7395,923365.0,893828.1546031248,933414.8453968752
7396,923508.0,894041.4364042939,932711.5635957061
7397,923438.0,893865.9356941987,932420.0643058013
7398,923282.0,893648.5672572246,932235.4327427754
7399,923308.0,891503.8026343761,933654.1973656239
7400,923323.0,890977.5204765461,933660.4795234539
7401,923153.0,892077.4120747803,931656.5879252197
7402,922868.0,892472.4128449592,930542.5871550408
7403,922627.0,892482.4061810147,929500.5938189853
7404,922451.0,892741.4948853943,928472.5051146057
7405,922413.0,892904.365240741,927664.634759259
7406,922340.0,892389.2966356494,927272.7033643506
7407,922076.0,892414.4882730976,926417.5117269024
7408,921909.0,892593.7122649538,925214.2877350462
7409,921751.0,891746.8519657819,924773.1480342181
7410,921536.0,891685.4884435517,924394.5115564483
7411,921359.0,891515.1561232026,923854.8438767974
7412,921151.0,891248.0601368162,923141.9398631838
7413,921117.0,891101.0498524036,922588.9501475964
7414,920864.0,891614.2676333186,921291.7323666814
7415,920594.0,891489.9627952486,920411.0372047514
7416,920369.0,891559.0282379935,919747.9717620065
7417,920108.0,890840.1339541066,919864.8660458934
7418,919928.0,890307.007195161,919805.992804839
7419,919683.0,889951.5584853782,919296.4415146218
7420,919343.0,889015.2574370304,919445.7425629696
7421,919009.0,889292.8954247081,918633.1045752919
7422,918822.0,888669.4688917582,918436.5311082418
7423,918483.0,888202.5461343784,917925.4538656216
7424,918020.0,887875.2407646988,917347.7592353012
7425,917582.0,887013.0567369906,917204.9432630094
7426,917237.0,887364.0677500557,915935.9322499443
7427,916724.0,887106.4215204477,915161.5784795523
7428,916322.0,886469.1870510268,914649.8129489732
7429,915952.0,885872.7667483104,913894.2332516896
7430,915312.0,885503.7651900842,912861.2348099158
7431,914840.0,884707.5910483366,912187.4089516634
7432,914114.0,883874.9627155208,911373.0372844792
7433,913517.0,883127.4207531975,910658.5792468025
7434,912771.0,882545.4210411564,909521.5789588436
7435,911876.0,881612.3674046261,908715.6325953739
7436,910951.0,880441.0506055196,908189.9493944804
7437,910167.0,879256.9931798223,907702.0068201777
7438,909289.0,878553.8320179585,906408.1679820415
7439,908205.0,877751.3252573243,905267.6747426757
7440,907251.0,876899.386103341,903829.613896659
7441,906172.0,875955.2466659445,902480.7533340555
7442,905181.0,874655.5936195743,901423.4063804257
7443,904100.0,873617.141946812,900311.858053188
7444,903001.0,872437.2088865796,899251.7911134204
7445,901727.0,871466.9452067353,898400.0547932647
7446,900622.0,870247.1279062943,897391.8720937057
7447,899374.0,869060.3617479225,895960.6382520775
7448,898158.0,867925.9644664816,894605.0355335184
7449,896964.0,866992.1670577455,893485.8329422545
7450,895700.0,865714.5444110461,892436.4555889539
7451,894651.0,864910.7503702202,891415.2496297798
7452,893603.0,863778.8738568889,890556.1261431111
7453,892479.0,862923.1926783746,889325.8073216254
7454,891187.0,861811.3530846182,888207.6469153818
7455,890097.0,860560.6802337554,887693.3197662446
7456,888943.0,860095.1281110212,886417.8718889788
7457,887819.0,859284.0208365199,885571.9791634801
7458,886809.0,858481.4561022489,884906.5438977511
7459,885355.0,857536.4066533042,883825.5933466958
7460,884407.0,856717.0528060149,882982.9471939851
7461,883500.0,856134.1335194649,882017.8664805351
7462,882580.0,855258.347456576,881493.652543424
